model,lr,seed,fold,dir,kind,molecule,root,rel,path,src_path,file_path,val_auc,val_loss,test_path,roc_auc,pr_auc,f1,accuracy,mcc
esm3_small,e5,s128,2,plots_HLA-DQB1~05:02_HLA-DQA1~01:02,plots,HLA-DQB1~05:02_HLA-DQA1~01:02,250524/1_lomo,250524/1_lomo/plots_HLA-DQB1~05:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold2.csv,250524/1_lomo/plots_HLA-DQB1~05:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold2.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DQB1~05:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold2.csv,250524/1_lomo/plots_HLA-DQB1~05:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold2.csv,-0.61534,0.34681,250513/lomo/HLA-DQB1~05:02_HLA-DQA1~01:02/test.csv,0.7476851851851852,0.5800520979756476,0.6031746031746031,0.7023809523809523,0.3670059108718921
esm3_small,e5,s128,3,plots_HLA-DQB1~05:02_HLA-DQA1~01:02,plots,HLA-DQB1~05:02_HLA-DQA1~01:02,250524/1_lomo,250524/1_lomo/plots_HLA-DQB1~05:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold3.csv,250524/1_lomo/plots_HLA-DQB1~05:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold3.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DQB1~05:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold3.csv,250524/1_lomo/plots_HLA-DQB1~05:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold3.csv,-0.15813,0.34213,250513/lomo/HLA-DQB1~05:02_HLA-DQA1~01:02/test.csv,0.7362654320987655,0.5787500054307938,0.6323529411764706,0.7023809523809523,0.3957728586025162
esm3_small,e5,s128,4,plots_HLA-DQB1~05:02_HLA-DQA1~01:02,plots,HLA-DQB1~05:02_HLA-DQA1~01:02,250524/1_lomo,250524/1_lomo/plots_HLA-DQB1~05:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold4.csv,250524/1_lomo/plots_HLA-DQB1~05:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold4.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DQB1~05:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold4.csv,250524/1_lomo/plots_HLA-DQB1~05:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold4.csv,-2.3551,0.33426,250513/lomo/HLA-DQB1~05:02_HLA-DQA1~01:02/test.csv,0.7191358024691358,0.5611922808377797,0.6049382716049383,0.6190476190476191,0.3197675263042229
esm3_small,e5,s128,0,plots_HLA-DQB1~05:03_HLA-DQA1~01:04,plots,HLA-DQB1~05:03_HLA-DQA1~01:04,250524/1_lomo,250524/1_lomo/plots_HLA-DQB1~05:03_HLA-DQA1~01:04/e5_s128/pred-esm3_small_fold0.csv,250524/1_lomo/plots_HLA-DQB1~05:03_HLA-DQA1~01:04/e5_s128/pred-esm3_small_fold0.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DQB1~05:03_HLA-DQA1~01:04/e5_s128/pred-esm3_small_fold0.csv,250524/1_lomo/plots_HLA-DQB1~05:03_HLA-DQA1~01:04/e5_s128/pred-esm3_small_fold0.csv,-0.01295,0.33931,250513/lomo/HLA-DQB1~05:03_HLA-DQA1~01:04/test.csv,0.6504273504273504,0.4428169217885712,0.4466019417475728,0.6586826347305389,0.2003288361777549
esm3_small,e5,s128,1,plots_HLA-DQB1~05:03_HLA-DQA1~01:04,plots,HLA-DQB1~05:03_HLA-DQA1~01:04,250524/1_lomo,250524/1_lomo/plots_HLA-DQB1~05:03_HLA-DQA1~01:04/e5_s128/pred-esm3_small_fold1.csv,250524/1_lomo/plots_HLA-DQB1~05:03_HLA-DQA1~01:04/e5_s128/pred-esm3_small_fold1.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DQB1~05:03_HLA-DQA1~01:04/e5_s128/pred-esm3_small_fold1.csv,250524/1_lomo/plots_HLA-DQB1~05:03_HLA-DQA1~01:04/e5_s128/pred-esm3_small_fold1.csv,-0.37584,0.34266,250513/lomo/HLA-DQB1~05:03_HLA-DQA1~01:04/test.csv,0.6258119658119659,0.4507171340437234,0.453781512605042,0.6107784431137725,0.1683760991734605
esm3_small,e5,s128,2,plots_HLA-DQB1~05:03_HLA-DQA1~01:04,plots,HLA-DQB1~05:03_HLA-DQA1~01:04,250524/1_lomo,250524/1_lomo/plots_HLA-DQB1~05:03_HLA-DQA1~01:04/e5_s128/pred-esm3_small_fold2.csv,250524/1_lomo/plots_HLA-DQB1~05:03_HLA-DQA1~01:04/e5_s128/pred-esm3_small_fold2.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DQB1~05:03_HLA-DQA1~01:04/e5_s128/pred-esm3_small_fold2.csv,250524/1_lomo/plots_HLA-DQB1~05:03_HLA-DQA1~01:04/e5_s128/pred-esm3_small_fold2.csv,-0.27758,0.33972,250513/lomo/HLA-DQB1~05:03_HLA-DQA1~01:04/test.csv,0.6297435897435897,0.3919547861226042,0.4552845528455284,0.5988023952095808,0.161936247348386
esm3_small,e5,s128,3,plots_HLA-DQB1~05:03_HLA-DQA1~01:04,plots,HLA-DQB1~05:03_HLA-DQA1~01:04,250524/1_lomo,250524/1_lomo/plots_HLA-DQB1~05:03_HLA-DQA1~01:04/e5_s128/pred-esm3_small_fold3.csv,250524/1_lomo/plots_HLA-DQB1~05:03_HLA-DQA1~01:04/e5_s128/pred-esm3_small_fold3.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DQB1~05:03_HLA-DQA1~01:04/e5_s128/pred-esm3_small_fold3.csv,250524/1_lomo/plots_HLA-DQB1~05:03_HLA-DQA1~01:04/e5_s128/pred-esm3_small_fold3.csv,-0.71572,0.34458,250513/lomo/HLA-DQB1~05:03_HLA-DQA1~01:04/test.csv,0.6531623931623932,0.4501884022903026,0.4915254237288136,0.6407185628742516,0.2299409622232198
esm3_small,e5,s128,4,plots_HLA-DQB1~05:03_HLA-DQA1~01:04,plots,HLA-DQB1~05:03_HLA-DQA1~01:04,250524/1_lomo,250524/1_lomo/plots_HLA-DQB1~05:03_HLA-DQA1~01:04/e5_s128/pred-esm3_small_fold4.csv,250524/1_lomo/plots_HLA-DQB1~05:03_HLA-DQA1~01:04/e5_s128/pred-esm3_small_fold4.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DQB1~05:03_HLA-DQA1~01:04/e5_s128/pred-esm3_small_fold4.csv,250524/1_lomo/plots_HLA-DQB1~05:03_HLA-DQA1~01:04/e5_s128/pred-esm3_small_fold4.csv,-0.09116,0.34315,250513/lomo/HLA-DQB1~05:03_HLA-DQA1~01:04/test.csv,0.6782905982905982,0.5063918046037894,0.5263157894736842,0.7305389221556886,0.3396773812078463
esm3_small,e5,s128,0,plots_HLA-DQB1~06:02_HLA-DQA1~01:02,plots,HLA-DQB1~06:02_HLA-DQA1~01:02,250524/1_lomo,250524/1_lomo/plots_HLA-DQB1~06:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold0.csv,250524/1_lomo/plots_HLA-DQB1~06:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold0.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DQB1~06:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold0.csv,250524/1_lomo/plots_HLA-DQB1~06:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold0.csv,-0.28002,0.33918,250513/lomo/HLA-DQB1~06:02_HLA-DQA1~01:02/test.csv,0.7146477685096976,0.5875261050208659,0.4724164724164724,0.6882460973370065,0.2841859025633829
esm3_small,e5,s128,1,plots_HLA-DQB1~06:02_HLA-DQA1~01:02,plots,HLA-DQB1~06:02_HLA-DQA1~01:02,250524/1_lomo,250524/1_lomo/plots_HLA-DQB1~06:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold1.csv,250524/1_lomo/plots_HLA-DQB1~06:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold1.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DQB1~06:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold1.csv,250524/1_lomo/plots_HLA-DQB1~06:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold1.csv,-0.56547,0.34089,250513/lomo/HLA-DQB1~06:02_HLA-DQA1~01:02/test.csv,0.7102244216742177,0.6117985577671389,0.4343434343434343,0.6914600550964187,0.2847462653747304
esm3_small,e5,s128,2,plots_HLA-DQB1~06:02_HLA-DQA1~01:02,plots,HLA-DQB1~06:02_HLA-DQA1~01:02,250524/1_lomo,250524/1_lomo/plots_HLA-DQB1~06:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold2.csv,250524/1_lomo/plots_HLA-DQB1~06:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold2.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DQB1~06:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold2.csv,250524/1_lomo/plots_HLA-DQB1~06:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold2.csv,-0.38171,0.34993,250513/lomo/HLA-DQB1~06:02_HLA-DQA1~01:02/test.csv,0.723774443854584,0.6082603974463698,0.5898617511520737,0.6322314049586777,0.2926029169188975
esm3_small,e5,s128,3,plots_HLA-DQB1~06:02_HLA-DQA1~01:02,plots,HLA-DQB1~06:02_HLA-DQA1~01:02,250524/1_lomo,250524/1_lomo/plots_HLA-DQB1~06:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold3.csv,250524/1_lomo/plots_HLA-DQB1~06:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold3.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DQB1~06:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold3.csv,250524/1_lomo/plots_HLA-DQB1~06:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold3.csv,0.01164,0.33827,250513/lomo/HLA-DQB1~06:02_HLA-DQA1~01:02/test.csv,0.6806827189493051,0.5710377110535735,0.4123879380603097,0.6689623507805326,0.2284967298822783
esm3_small,e5,s128,4,plots_HLA-DQB1~06:02_HLA-DQA1~01:02,plots,HLA-DQB1~06:02_HLA-DQA1~01:02,250524/1_lomo,250524/1_lomo/plots_HLA-DQB1~06:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold4.csv,250524/1_lomo/plots_HLA-DQB1~06:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold4.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DQB1~06:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold4.csv,250524/1_lomo/plots_HLA-DQB1~06:02_HLA-DQA1~01:02/e5_s128/pred-esm3_small_fold4.csv,0.04287,0.3312,250513/lomo/HLA-DQB1~06:02_HLA-DQA1~01:02/test.csv,0.7049993091361293,0.5952975401379172,0.4487179487179487,0.6841138659320477,0.2699126360823938
esm3_small,e5,s128,0,plots_HLA-DQB1~06:03_HLA-DQA1~01:03,plots,HLA-DQB1~06:03_HLA-DQA1~01:03,250524/1_lomo,250524/1_lomo/plots_HLA-DQB1~06:03_HLA-DQA1~01:03/e5_s128/pred-esm3_small_fold0.csv,250524/1_lomo/plots_HLA-DQB1~06:03_HLA-DQA1~01:03/e5_s128/pred-esm3_small_fold0.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DQB1~06:03_HLA-DQA1~01:03/e5_s128/pred-esm3_small_fold0.csv,250524/1_lomo/plots_HLA-DQB1~06:03_HLA-DQA1~01:03/e5_s128/pred-esm3_small_fold0.csv,-0.661,0.33479,250513/lomo/HLA-DQB1~06:03_HLA-DQA1~01:03/test.csv,0.8050490883590463,0.4751664230620946,0.5793103448275863,0.7732342007434945,0.4370587215207239
esm3_small,e5,s128,1,plots_HLA-DQB1~06:03_HLA-DQA1~01:03,plots,HLA-DQB1~06:03_HLA-DQA1~01:03,250524/1_lomo,250524/1_lomo/plots_HLA-DQB1~06:03_HLA-DQA1~01:03/e5_s128/pred-esm3_small_fold1.csv,250524/1_lomo/plots_HLA-DQB1~06:03_HLA-DQA1~01:03/e5_s128/pred-esm3_small_fold1.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DQB1~06:03_HLA-DQA1~01:03/e5_s128/pred-esm3_small_fold1.csv,250524/1_lomo/plots_HLA-DQB1~06:03_HLA-DQA1~01:03/e5_s128/pred-esm3_small_fold1.csv,-0.55648,0.33921,250513/lomo/HLA-DQB1~06:03_HLA-DQA1~01:03/test.csv,0.7807386629266012,0.5069504617613236,0.5637583892617449,0.758364312267658,0.4141617728769203
esm3_small,e5,s128,2,plots_HLA-DQB1~06:03_HLA-DQA1~01:03,plots,HLA-DQB1~06:03_HLA-DQA1~01:03,250524/1_lomo,250524/1_lomo/plots_HLA-DQB1~06:03_HLA-DQA1~01:03/e5_s128/pred-esm3_small_fold2.csv,250524/1_lomo/plots_HLA-DQB1~06:03_HLA-DQA1~01:03/e5_s128/pred-esm3_small_fold2.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DQB1~06:03_HLA-DQA1~01:03/e5_s128/pred-esm3_small_fold2.csv,250524/1_lomo/plots_HLA-DQB1~06:03_HLA-DQA1~01:03/e5_s128/pred-esm3_small_fold2.csv,-0.14133,0.34927,250513/lomo/HLA-DQB1~06:03_HLA-DQA1~01:03/test.csv,0.828034907277544,0.5304277451794354,0.5390070921985816,0.758364312267658,0.3835894757020122
esm3_small,e5,s128,3,plots_HLA-DQB1~06:03_HLA-DQA1~01:03,plots,HLA-DQB1~06:03_HLA-DQA1~01:03,250524/1_lomo,250524/1_lomo/plots_HLA-DQB1~06:03_HLA-DQA1~01:03/e5_s128/pred-esm3_small_fold3.csv,250524/1_lomo/plots_HLA-DQB1~06:03_HLA-DQA1~01:03/e5_s128/pred-esm3_small_fold3.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DQB1~06:03_HLA-DQA1~01:03/e5_s128/pred-esm3_small_fold3.csv,250524/1_lomo/plots_HLA-DQB1~06:03_HLA-DQA1~01:03/e5_s128/pred-esm3_small_fold3.csv,0.00304,0.34015,250513/lomo/HLA-DQB1~06:03_HLA-DQA1~01:03/test.csv,0.8070749571450834,0.5466714577369789,0.525,0.7174721189591078,0.3560776843451417
esm3_small,e5,s128,4,plots_HLA-DQB1~06:03_HLA-DQA1~01:03,plots,HLA-DQB1~06:03_HLA-DQA1~01:03,250524/1_lomo,250524/1_lomo/plots_HLA-DQB1~06:03_HLA-DQA1~01:03/e5_s128/pred-esm3_small_fold4.csv,250524/1_lomo/plots_HLA-DQB1~06:03_HLA-DQA1~01:03/e5_s128/pred-esm3_small_fold4.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DQB1~06:03_HLA-DQA1~01:03/e5_s128/pred-esm3_small_fold4.csv,250524/1_lomo/plots_HLA-DQB1~06:03_HLA-DQA1~01:03/e5_s128/pred-esm3_small_fold4.csv,-0.33122,0.34393,250513/lomo/HLA-DQB1~06:03_HLA-DQA1~01:03/test.csv,0.8203210222845566,0.5281133923746497,0.56353591160221,0.7063197026022305,0.4189455921931558
esm3_small,e5,s128,0,plots_HLA-DRB1~01:01_HLA-DRA~01:01,plots,HLA-DRB1~01:01_HLA-DRA~01:01,250524/1_lomo,250524/1_lomo/plots_HLA-DRB1~01:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold0.csv,250524/1_lomo/plots_HLA-DRB1~01:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold0.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DRB1~01:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold0.csv,250524/1_lomo/plots_HLA-DRB1~01:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold0.csv,-0.65962,0.33488,250513/lomo/HLA-DRB1~01:01_HLA-DRA~01:01/test.csv,0.7708727332240065,0.895660557993684,0.8716657126502576,0.7896218447968472,0.3464258506732277
esm3_small,e5,s128,1,plots_HLA-DRB1~01:01_HLA-DRA~01:01,plots,HLA-DRB1~01:01_HLA-DRA~01:01,250524/1_lomo,250524/1_lomo/plots_HLA-DRB1~01:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold1.csv,250524/1_lomo/plots_HLA-DRB1~01:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold1.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DRB1~01:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold1.csv,250524/1_lomo/plots_HLA-DRB1~01:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold1.csv,-0.36545,0.34074,250513/lomo/HLA-DRB1~01:01_HLA-DRA~01:01/test.csv,0.7525086228161154,0.8882542950595342,0.8682690721082449,0.775265083982359,0.2584610903850781
esm3_small,e5,s128,2,plots_HLA-DRB1~01:01_HLA-DRA~01:01,plots,HLA-DRB1~01:01_HLA-DRA~01:01,250524/1_lomo,250524/1_lomo/plots_HLA-DRB1~01:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold2.csv,250524/1_lomo/plots_HLA-DRB1~01:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold2.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DRB1~01:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold2.csv,250524/1_lomo/plots_HLA-DRB1~01:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold2.csv,-0.2364,0.33665,250513/lomo/HLA-DRB1~01:01_HLA-DRA~01:01/test.csv,0.7922816539771074,0.9085484796720972,0.8745202243873634,0.8006005442432205,0.4101795555494005
esm3_small,e5,s128,3,plots_HLA-DRB1~01:01_HLA-DRA~01:01,plots,HLA-DRB1~01:01_HLA-DRA~01:01,250524/1_lomo,250524/1_lomo/plots_HLA-DRB1~01:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold3.csv,250524/1_lomo/plots_HLA-DRB1~01:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold3.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DRB1~01:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold3.csv,250524/1_lomo/plots_HLA-DRB1~01:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold3.csv,-0.08631,0.34107,250513/lomo/HLA-DRB1~01:01_HLA-DRA~01:01/test.csv,0.7463521938717517,0.8830828903481636,0.869614706049741,0.7850239279346908,0.3244325742936972
esm3_small,e5,s128,4,plots_HLA-DRB1~01:01_HLA-DRA~01:01,plots,HLA-DRB1~01:01_HLA-DRA~01:01,250524/1_lomo,250524/1_lomo/plots_HLA-DRB1~01:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold4.csv,250524/1_lomo/plots_HLA-DRB1~01:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold4.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DRB1~01:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold4.csv,250524/1_lomo/plots_HLA-DRB1~01:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold4.csv,-1.78133,0.33709,250513/lomo/HLA-DRB1~01:01_HLA-DRA~01:01/test.csv,0.7669319895276352,0.8962667244863961,0.871815892721204,0.7945951018110162,0.3834536433989641
esm3_small,e5,s128,0,plots_HLA-DRB1~03:01_HLA-DRA~01:01,plots,HLA-DRB1~03:01_HLA-DRA~01:01,250524/1_lomo,250524/1_lomo/plots_HLA-DRB1~03:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold0.csv,250524/1_lomo/plots_HLA-DRB1~03:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold0.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DRB1~03:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold0.csv,250524/1_lomo/plots_HLA-DRB1~03:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold0.csv,-0.63164,0.3434,250513/lomo/HLA-DRB1~03:01_HLA-DRA~01:01/test.csv,0.728566174556059,0.6989688311257618,0.6972517730496454,0.6706846673095468,0.3469852846119669
esm3_small,e5,s128,1,plots_HLA-DRB1~03:01_HLA-DRA~01:01,plots,HLA-DRB1~03:01_HLA-DRA~01:01,250524/1_lomo,250524/1_lomo/plots_HLA-DRB1~03:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold1.csv,250524/1_lomo/plots_HLA-DRB1~03:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold1.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DRB1~03:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold1.csv,250524/1_lomo/plots_HLA-DRB1~03:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold1.csv,-0.62684,0.33853,250513/lomo/HLA-DRB1~03:01_HLA-DRA~01:01/test.csv,0.6881562869640905,0.663846321122911,0.6387035271687321,0.6345226615236258,0.2691469208909457
esm3_small,e5,s128,2,plots_HLA-DRB1~03:01_HLA-DRA~01:01,plots,HLA-DRB1~03:01_HLA-DRA~01:01,250524/1_lomo,250524/1_lomo/plots_HLA-DRB1~03:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold2.csv,250524/1_lomo/plots_HLA-DRB1~03:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold2.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DRB1~03:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold2.csv,250524/1_lomo/plots_HLA-DRB1~03:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold2.csv,-0.08962,0.33411,250513/lomo/HLA-DRB1~03:01_HLA-DRA~01:01/test.csv,0.7111630623191317,0.6921400603335399,0.6918666383520917,0.6501928640308583,0.3123771453979685
esm3_small,e5,s128,3,plots_HLA-DRB1~03:01_HLA-DRA~01:01,plots,HLA-DRB1~03:01_HLA-DRA~01:01,250524/1_lomo,250524/1_lomo/plots_HLA-DRB1~03:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold3.csv,250524/1_lomo/plots_HLA-DRB1~03:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold3.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DRB1~03:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold3.csv,250524/1_lomo/plots_HLA-DRB1~03:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold3.csv,-0.61652,0.34136,250513/lomo/HLA-DRB1~03:01_HLA-DRA~01:01/test.csv,0.7475306127762775,0.7409657320647254,0.6856453558504222,0.6858727097396335,0.3717451705793601
esm3_small,e5,s128,4,plots_HLA-DRB1~03:01_HLA-DRA~01:01,plots,HLA-DRB1~03:01_HLA-DRA~01:01,250524/1_lomo,250524/1_lomo/plots_HLA-DRB1~03:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold4.csv,250524/1_lomo/plots_HLA-DRB1~03:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold4.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DRB1~03:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold4.csv,250524/1_lomo/plots_HLA-DRB1~03:01_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold4.csv,-0.08302,0.33585,250513/lomo/HLA-DRB1~03:01_HLA-DRA~01:01/test.csv,0.7636953117444447,0.760372607558182,0.7212331741207121,0.6904532304725168,0.390855305890884
esm3_small,e5,s128,0,plots_HLA-DRB1~04:04_HLA-DRA~01:01,plots,HLA-DRB1~04:04_HLA-DRA~01:01,250524/1_lomo,250524/1_lomo/plots_HLA-DRB1~04:04_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold0.csv,250524/1_lomo/plots_HLA-DRB1~04:04_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold0.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DRB1~04:04_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold0.csv,250524/1_lomo/plots_HLA-DRB1~04:04_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold0.csv,-0.64317,0.32965,250513/lomo/HLA-DRB1~04:04_HLA-DRA~01:01/test.csv,0.6618957346445499,0.472196209743412,0.5860316538405692,0.5427792478550236,0.2567328222504813
esm3_small,e5,s128,1,plots_HLA-DRB1~04:04_HLA-DRA~01:01,plots,HLA-DRB1~04:04_HLA-DRA~01:01,250524/1_lomo,250524/1_lomo/plots_HLA-DRB1~04:04_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold1.csv,250524/1_lomo/plots_HLA-DRB1~04:04_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold1.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DRB1~04:04_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold1.csv,250524/1_lomo/plots_HLA-DRB1~04:04_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold1.csv,0.08107,0.33338,250513/lomo/HLA-DRB1~04:04_HLA-DRA~01:01/test.csv,0.6921194260414889,0.5125636956174353,0.5884468743255881,0.541255713254751,0.2631434429843154
esm3_small,e5,s128,2,plots_HLA-DRB1~04:04_HLA-DRA~01:01,plots,HLA-DRB1~04:04_HLA-DRA~01:01,250524/1_lomo,250524/1_lomo/plots_HLA-DRB1~04:04_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold2.csv,250524/1_lomo/plots_HLA-DRB1~04:04_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold2.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DRB1~04:04_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold2.csv,250524/1_lomo/plots_HLA-DRB1~04:04_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold2.csv,-0.53289,0.3365,250513/lomo/HLA-DRB1~04:04_HLA-DRA~01:01/test.csv,0.6647621271960514,0.4889766427578888,0.5766006380295274,0.5423783176970571,0.2340120233250535
esm3_small,e5,s128,3,plots_HLA-DRB1~04:04_HLA-DRA~01:01,plots,HLA-DRB1~04:04_HLA-DRA~01:01,250524/1_lomo,250524/1_lomo/plots_HLA-DRB1~04:04_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold3.csv,250524/1_lomo/plots_HLA-DRB1~04:04_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold3.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DRB1~04:04_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold3.csv,250524/1_lomo/plots_HLA-DRB1~04:04_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold3.csv,-0.1446,0.32875,250513/lomo/HLA-DRB1~04:04_HLA-DRA~01:01/test.csv,0.6384467463486204,0.4613263212304133,0.561249313348505,0.5516798973618796,0.2073936599835949
esm3_small,e5,s128,4,plots_HLA-DRB1~04:04_HLA-DRA~01:01,plots,HLA-DRB1~04:04_HLA-DRA~01:01,250524/1_lomo,250524/1_lomo/plots_HLA-DRB1~04:04_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold4.csv,250524/1_lomo/plots_HLA-DRB1~04:04_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold4.csv,/home/hwjang/project/250524/1_lomo/plots_HLA-DRB1~04:04_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold4.csv,250524/1_lomo/plots_HLA-DRB1~04:04_HLA-DRA~01:01/e5_s128/pred-esm3_small_fold4.csv,-0.61012,0.32432,250513/lomo/HLA-DRB1~04:04_HLA-DRA~01:01/test.csv,0.6777787827173335,0.4937766020208711,0.5891733723482078,0.5496752465720471,0.264994946561803
