model,lr,seed,molecule,roc_auc,pr_auc,f1,accuracy,mcc,n_folds
esm3_small,e5,s100,HLA-DQB1~03:01_HLA-DQA1~03:01,0.8698879551820727,0.8601963183741319,0.7576448524769944,0.7763157894736843,0.5598558465833919,5
esm3_small,e5,s100,HLA-DQB1~03:01_HLA-DQA1~05:01,0.7572301854974705,0.8110522313892039,0.7445665577949798,0.5938061938061938,0.029642284426800197,5
esm3_small,e5,s100,HLA-DQB1~03:02_HLA-DQA1~03:01,0.672948751991503,0.6233320410901755,0.5675121493644351,0.6032228075612023,0.2154051849865494,5
esm3_small,e5,s100,HLA-DQB1~03:02_HLA-DQA1~05:01,0.6914082610116272,0.537163896829712,0.4857193380101304,0.6419178082191781,0.2206532344186268,5
esm3_small,e5,s100,HLA-DQB1~03:03_HLA-DQA1~02:01,0.8419698955478772,0.7930835406087804,0.6921540461618735,0.7463483146067416,0.4918047374567139,5
esm3_small,e5,s100,HLA-DQB1~03:03_HLA-DQA1~05:01,0.8483391608391608,0.8199897411096468,0.7364763228103881,0.7463878326996198,0.5134701381242567,5
esm3_small,e5,s100,HLA-DQB1~04:02_HLA-DQA1~02:01,0.8413786235341958,0.7997693657004973,0.6756237162846214,0.7638176638176638,0.5186254760981454,5
esm3_small,e5,s100,HLA-DQB1~04:02_HLA-DQA1~03:03,0.7909183155758498,0.6156611341782069,0.6058524592556169,0.7005692599620493,0.4001168200921275,5
esm3_small,e5,s100,HLA-DQB1~04:02_HLA-DQA1~05:01,0.8415792078363111,0.869025269592228,0.6380219944840316,0.6920174165457185,0.46883737556517174,5
esm3_small,e5,s100,HLA-DQB1~04:02_HLA-DQA1~06:01,0.8528585518484508,0.7213655034677148,0.6433601733920911,0.6845714285714286,0.46622829645901415,5
esm3_small,e5,s100,HLA-DQB1~05:01_HLA-DQA1~01:01,0.7056719767519926,0.4569679995089098,0.4467150283628488,0.6809302325581396,0.24322920870469344,5
esm3_small,e5,s100,HLA-DQB1~05:01_HLA-DQA1~01:02,0.6531154239019407,0.7243662303551419,0.559625498507721,0.5627906976744186,0.1806278669550073,5
esm3_small,e5,s100,HLA-DQB1~05:02_HLA-DQA1~01:02,0.729074074074074,0.6185174657184762,0.5739292942859755,0.6678571428571429,0.3152414766856433,5
esm3_small,e5,s100,HLA-DQB1~05:03_HLA-DQA1~01:04,0.6554188034188033,0.4770871370474781,0.44935152836150766,0.6383233532934132,0.19821461385623287,5
esm3_small,e5,s100,HLA-DQB1~06:02_HLA-DQA1~01:02,0.7401759157582413,0.6245398046776989,0.5372074230553119,0.6928374655647384,0.3169759564540463,5
esm3_small,e5,s100,HLA-DQB1~06:03_HLA-DQA1~01:03,0.8215832943743182,0.5534132944178005,0.5727838930363083,0.7509293680297399,0.4318778181748918,5
esm3_small,e5,s100,HLA-DRB1~01:01_HLA-DRA~01:01,0.7595469490111293,0.8912283305625575,0.867769234253322,0.7784179412592662,0.2821766906191692,5
esm3_small,e5,s100,HLA-DRB1~03:01_HLA-DRA~01:01,0.7190836997195379,0.7060957086782998,0.6708613840059277,0.6492767598842816,0.3102247673170863,5
esm3_small,e5,s100,HLA-DRB1~04:04_HLA-DRA~01:01,0.6419959397725897,0.4590259058866898,0.5720519491422124,0.5313126453371823,0.22422347473496318,5
esm3_small,e5,s100,HLA-DRB1~04:05_HLA-DRA~01:01,0.7936231544410594,0.8682958117064012,0.7448222807692063,0.7089279311581211,0.43067605543128834,5
esm3_small,e5,s100,HLA-DRB1~07:01_HLA-DRA~01:01,0.7890002330851835,0.61387432225225,0.590725835331524,0.7353690993136294,0.4127160650025791,5
esm3_small,e5,s100,HLA-DRB1~08:01_HLA-DRA~01:01,0.806789504727649,0.9276948330279098,0.7333681875718752,0.6635694050991502,0.3767105321744823,5
esm3_small,e5,s100,HLA-DRB1~08:02_HLA-DRA~01:01,0.722328803286514,0.6501018823821633,0.6346919332108809,0.6644917257683215,0.3271382205664464,5
esm3_small,e5,s100,HLA-DRB1~09:01_HLA-DRA~01:01,0.7924342593648259,0.8020040972722644,0.7669988578104855,0.7329337094499294,0.45656193412800816,5
esm3_small,e5,s100,HLA-DRB1~11:01_HLA-DRA~01:01,0.8463602445567069,0.8590597693443176,0.7885842524921259,0.7622207764042507,0.5247731764674808,5
esm3_small,e5,s100,HLA-DRB1~12:01_HLA-DRA~01:01,0.7813319905192697,0.7802761979687586,0.7059404716887081,0.7039085989176188,0.414386207481854,5
esm3_small,e5,s100,HLA-DRB1~13:01_HLA-DRA~01:01,0.8440790066267774,0.9037513541852397,0.7695947446342944,0.7287044877222693,0.46920207519718293,5
esm3_small,e5,s100,HLA-DRB1~13:02_HLA-DRA~01:01,0.7297786231424247,0.68303704782843,0.6748788124521075,0.6645586297760211,0.34005054161475856,5
esm3_small,e5,s100,HLA-DRB1~14:54_HLA-DRA~01:01,0.8975989160995883,0.9641759645207459,0.8901609548953537,0.8367346938775511,0.573754513914938,5
esm3_small,e5,s100,HLA-DRB1~15:01_HLA-DRA~01:01,0.7783630753891245,0.5775143523262619,0.578353666657245,0.6944067296340023,0.3835148607385114,5
esm3_small,e5,s100,HLA-DRB1~16:02_HLA-DRA~01:01,0.750462962962963,0.9181857856315643,0.8273793566190071,0.7357142857142857,0.2608727649834541,5
esm3_small,e5,s100,HLA-DRB3~01:01_HLA-DRA~01:01,0.6959663179328374,0.6096834188273341,0.6052110535159485,0.5905071521456438,0.258255659268314,5
esm3_small,e5,s100,HLA-DRB3~02:02_HLA-DRA~01:01,0.8325488179780429,0.8433680027424172,0.7804278266991455,0.7482851637764932,0.49784168541741264,5
esm3_small,e5,s100,HLA-DRB3~03:01_HLA-DRA~01:01,0.6951880435191808,0.7812267614931591,0.6038385861003973,0.5815104166666666,0.236615930703089,5
esm3_small,e5,s100,HLA-DRB4~01:01_HLA-DRA~01:01,0.787374327567657,0.7784076470714775,0.7272878976498368,0.68731241473397,0.40500681845453484,5
esm3_small,e5,s100,HLA-DRB5~01:01_HLA-DRA~01:01,0.8244005147313362,0.8930525218515788,0.8154192750576248,0.7533161068044789,0.4524703325424816,5
esm3_small,e5,s128,H2-IAbB_H2-IAbA,0.7480690044944425,0.9031209349445056,0.7833054883302454,0.7004897159647404,0.3032832637081161,5
esm3_small,e5,s128,H2-IAdB_H2-IAdA,0.630795574288725,0.532916917936407,0.5591004921342829,0.5671999999999999,0.16423540355687855,5
esm3_small,e5,s128,H2-IEdB_H2-IEdA,0.44904738641915004,0.20897777379718846,0.24760354083752537,0.4660714285714286,-0.06499343019601614,5
