model,lr,seed,fold,dir,kind,group,root,rel,path,val_auc,val_loss,test_path,serotype,roc_auc,pr_auc,f1,accuracy,mcc
esmc_large,e5,s100,4,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esmc_large_fold4.csv,250513/1_bulk/3/plots/e5_s100/pred-esmc_large_fold4.csv,2.62808,0.40659,dataset/full/test.csv,DR,0.8824405551045426,0.8982042223583825,0.7965130164795796,0.7969071243407526,0.6002586085023566
esmc_large,e5,s100,4,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esmc_large_fold4.csv,250513/1_bulk/3/plots/e5_s100/pred-esmc_large_fold4.csv,2.62808,0.40659,dataset/full/test.csv,DP,0.97693436218964,0.9946110335284772,0.9597259231062047,0.9353932584269664,0.7997984510420515
esmc_large,e5,s100,4,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esmc_large_fold4.csv,250513/1_bulk/3/plots/e5_s100/pred-esmc_large_fold4.csv,2.62808,0.40659,dataset/full/test.csv,DQ,0.8760980451241476,0.9000954336337944,0.7768565248738284,0.7819654808030997,0.5707439264641687
esmc_large,e5,s100,4,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esmc_large_fold4.csv,250513/1_bulk/3/plots/e5_s100/pred-esmc_large_fold4.csv,2.62808,0.40659,dataset/full/test.csv,H2,0.8368545400849632,0.9303364380547386,0.8268156424581006,0.7654054054054054,0.4713286749858058
esmc_large,e5,s128,0,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold0.csv,8.40801,0.38605,dataset/full/test.csv,DR,0.8917445090125121,0.9074596239638852,0.8089009083159411,0.8062930186823992,0.6162207268103604
esmc_large,e5,s128,0,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold0.csv,8.40801,0.38605,dataset/full/test.csv,DP,0.9803081304856138,0.9956112989588664,0.9574517196276064,0.9324621397166584,0.8018335741214782
esmc_large,e5,s128,0,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold0.csv,8.40801,0.38605,dataset/full/test.csv,DQ,0.8809644747035663,0.9036886753210566,0.7870571221981201,0.7925325818950335,0.5925458491935905
esmc_large,e5,s128,0,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold0.csv,8.40801,0.38605,dataset/full/test.csv,H2,0.8561189486358163,0.939125517092284,0.8373590982286635,0.7816216216216216,0.5164839757634949
esmc_large,e5,s128,1,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold1.csv,-308.73718,0.39289,dataset/full/test.csv,DR,0.8877483875217006,0.9028255943732502,0.8101214807991248,0.8034623521349185,0.6075685348736494
esmc_large,e5,s128,1,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold1.csv,-308.73718,0.39289,dataset/full/test.csv,DP,0.978300734376631,0.9948913872088648,0.964918898528857,0.943209574987787,0.816711655725218
esmc_large,e5,s128,1,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold1.csv,-308.73718,0.39289,dataset/full/test.csv,DQ,0.8817359530280835,0.9016918347822216,0.8048546790162887,0.7847833744276154,0.5704997851327674
esmc_large,e5,s128,1,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold1.csv,-308.73718,0.39289,dataset/full/test.csv,H2,0.8588109679910947,0.9376559480087234,0.867816091954023,0.8010810810810811,0.4834229901051675
esmc_large,e5,s128,2,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold2.csv,7.1798,0.38487,dataset/full/test.csv,DR,0.8890309097072469,0.9050320466893276,0.8030483448440104,0.8028664223354489,0.6116522683937713
esmc_large,e5,s128,2,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold2.csv,7.1798,0.38487,dataset/full/test.csv,DP,0.9777415517486774,0.9949995078746948,0.9596358118361152,0.935026868588178,0.7953304291845851
esmc_large,e5,s128,2,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold2.csv,7.1798,0.38487,dataset/full/test.csv,DQ,0.8834508948949665,0.9038116222562907,0.78995756718529,0.7907713983797112,0.5851742858777188
esmc_large,e5,s128,2,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold2.csv,7.1798,0.38487,dataset/full/test.csv,H2,0.8610713555510121,0.9356685107640228,0.8684790595150624,0.8064864864864865,0.5084006404271931
esmc_large,e5,s128,3,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold3.csv,-0.69858,0.40913,dataset/full/test.csv,DR,0.8879116223819379,0.903986316603856,0.8143239092098526,0.8054885134531152,0.6104085555346702
esmc_large,e5,s128,3,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold3.csv,-0.69858,0.40913,dataset/full/test.csv,DP,0.9784563718860456,0.9948852630515402,0.9639976097998209,0.941133365901319,0.8027344981151822
esmc_large,e5,s128,3,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold3.csv,-0.69858,0.40913,dataset/full/test.csv,DQ,0.8801061646662429,0.8959037254936932,0.7674637544718509,0.7824938358576964,0.5819798029092901
esmc_large,e5,s128,3,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold3.csv,-0.69858,0.40913,dataset/full/test.csv,H2,0.8352756764124583,0.9247772139175572,0.7811158798283262,0.7243243243243244,0.451089705790725
esmc_large,e5,s128,4,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold4.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold4.csv,4.74795,0.39596,dataset/full/test.csv,DR,0.8853038001787001,0.9002490688787009,0.8105387292547531,0.8037305205446799,0.6080093255269671
esmc_large,e5,s128,4,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold4.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold4.csv,4.74795,0.39596,dataset/full/test.csv,DP,0.9792878456640056,0.9953656467049706,0.9563211319593972,0.930630190522716,0.7955943384753644
esmc_large,e5,s128,4,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold4.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold4.csv,4.74795,0.39596,dataset/full/test.csv,DQ,0.8780522248311102,0.9001674870632522,0.769516039310217,0.7810848890454385,0.5751092008563924
esmc_large,e5,s128,4,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold4.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_large_fold4.csv,4.74795,0.39596,dataset/full/test.csv,H2,0.8563745200935959,0.9367591405244884,0.8482003129890454,0.7902702702702703,0.5120302336462272
esmc_large,e5,s42,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold0.csv,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold0.csv,-1.00539,0.3806,dataset/full/test.csv,DR,0.892452589079096,0.908169408246302,0.8092112973163014,0.805965257292691,0.6150202196446819
esmc_large,e5,s42,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold0.csv,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold0.csv,-1.00539,0.3806,dataset/full/test.csv,DP,0.9826103141682676,0.99601005289795,0.9692771084337348,0.950170981924768,0.8379676410106109
esmc_large,e5,s42,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold0.csv,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold0.csv,-1.00539,0.3806,dataset/full/test.csv,DQ,0.8852974828375285,0.9046764356620188,0.800211044671122,0.7999295526593871,0.6027697829557864
esmc_large,e5,s42,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold0.csv,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold0.csv,-1.00539,0.3806,dataset/full/test.csv,H2,0.8818464753856289,0.9475819526090518,0.8702993092862624,0.8172972972972973,0.5616447099360533
esmc_large,e5,s42,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold1.csv,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold1.csv,-0.91731,0.39955,dataset/full/test.csv,DR,0.8876838161664871,0.9035976213911968,0.8151944358403965,0.8044456363040434,0.607582031235368
esmc_large,e5,s42,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold1.csv,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold1.csv,-0.91731,0.39955,dataset/full/test.csv,DP,0.9777995557726072,0.994841582388774,0.9644321825367236,0.9417440156326332,0.8037307935426413
esmc_large,e5,s42,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold1.csv,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold1.csv,-0.91731,0.39955,dataset/full/test.csv,DQ,0.8817099718856691,0.902289500100948,0.8016359918200409,0.7949982388164847,0.5897147265728312
esmc_large,e5,s42,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold1.csv,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold1.csv,-0.91731,0.39955,dataset/full/test.csv,H2,0.8587655330652673,0.937316303623824,0.8617410387710315,0.7956756756756757,0.4779343320284323
esmc_large,e5,s42,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold2.csv,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold2.csv,-0.17568,0.39282,dataset/full/test.csv,DR,0.8885864925914998,0.9058325953670986,0.8150269155881342,0.8075146747713119,0.6151020444980216
esmc_large,e5,s42,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold2.csv,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold2.csv,-0.17568,0.39282,dataset/full/test.csv,DP,0.9819985902241172,0.9959461427589216,0.96512751877463,0.9427210552027356,0.8054602004674618
esmc_large,e5,s42,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold2.csv,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold2.csv,-0.17568,0.39282,dataset/full/test.csv,DQ,0.8806282115924129,0.9013331199929728,0.7993863985000852,0.7927087002465657,0.5851408455486303
esmc_large,e5,s42,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold2.csv,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold2.csv,-0.17568,0.39282,dataset/full/test.csv,H2,0.8721404393557328,0.9432159348918756,0.8717201166180758,0.8097297297297297,0.5128935800168798
esmc_large,e5,s42,3,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold3.csv,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold3.csv,-0.68527,0.40465,dataset/full/test.csv,DR,0.8845620735647242,0.900040670655968,0.8079455034632778,0.8000655522779416,0.6001312539291843
esmc_large,e5,s42,3,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold3.csv,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold3.csv,-0.68527,0.40465,dataset/full/test.csv,DP,0.975320579003318,0.9940611302303431,0.9646970267218667,0.9427210552027356,0.8133766514122951
esmc_large,e5,s42,3,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold3.csv,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold3.csv,-0.68527,0.40465,dataset/full/test.csv,DQ,0.8837611147078626,0.9056597173434926,0.7930008748906386,0.7916519901373723,0.585517655305291
esmc_large,e5,s42,3,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold3.csv,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold3.csv,-0.68527,0.40465,dataset/full/test.csv,H2,0.87792203366728,0.947632252462184,0.8758465011286681,0.8216216216216217,0.5597404711106747
esmc_large,e5,s42,4,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold4.csv,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold4.csv,-0.73549,0.38693,dataset/full/test.csv,DR,0.8928131135187776,0.9079760886353284,0.8243626062322946,0.8078722326509937,0.6140437445594545
esmc_large,e5,s42,4,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold4.csv,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold4.csv,-0.73549,0.38693,dataset/full/test.csv,DP,0.982041298666394,0.9958342082395631,0.9668148148148148,0.945285784074255,0.8125117105942147
esmc_large,e5,s42,4,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold4.csv,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold4.csv,-0.73549,0.38693,dataset/full/test.csv,DQ,0.8772578731563334,0.9010844060888458,0.7691726482810729,0.7847833744276154,0.5875414987381599
esmc_large,e5,s42,4,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold4.csv,250513/1_bulk/2/plots/e5_s42/pred-esmc_large_fold4.csv,-0.73549,0.38693,dataset/full/test.csv,H2,0.8560678343442605,0.937112229789168,0.8261224489795919,0.7697297297297298,0.5020984187144967
esmc_medium,e5,s100,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold0.csv,-0.60212,0.3603,dataset/full/test.csv,DR,0.9022230691123933,0.9165202140462704,0.8248713550600343,0.8174667024224547,0.6348872706800479
esmc_medium,e5,s100,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold0.csv,-0.60212,0.3603,dataset/full/test.csv,DP,0.984917165982984,0.996680332457682,0.970756707868556,0.9526135808500245,0.8465403599315309
esmc_medium,e5,s100,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold0.csv,-0.60212,0.3603,dataset/full/test.csv,DQ,0.8947813456889205,0.9148194341943764,0.7973433853886196,0.8011623811201127,0.6085463241888517
esmc_medium,e5,s100,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold0.csv,-0.60212,0.3603,dataset/full/test.csv,H2,0.8819941388945683,0.9492146058660804,0.8717557251908397,0.8183783783783783,0.5606852283386305
esmc_medium,e5,s100,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold1.csv,-0.44606,0.38209,dataset/full/test.csv,DR,0.89967589161586,0.9133745690306748,0.8282364651882984,0.8149042042847353,0.6279905547064165
esmc_medium,e5,s100,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold1.csv,-0.44606,0.38209,dataset/full/test.csv,DP,0.9839284158832896,0.9963858734436783,0.9689997759019944,0.9493160723009282,0.8302034605158917
esmc_medium,e5,s100,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold1.csv,-0.44606,0.38209,dataset/full/test.csv,DQ,0.8888762919713546,0.9089042002713356,0.8079668049792531,0.7962310672772103,0.5914018368297168
esmc_medium,e5,s100,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold1.csv,-0.44606,0.38209,dataset/full/test.csv,H2,0.8652797655557826,0.9394682583166176,0.869753979739508,0.8054054054054054,0.4981716222339414
esmc_medium,e5,s100,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold2.csv,-0.28874,0.36529,dataset/full/test.csv,DR,0.9036397728805112,0.9178377356352044,0.83295380611581,0.8163940287834093,0.6314912744774944
esmc_medium,e5,s100,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold2.csv,-0.28874,0.36529,dataset/full/test.csv,DP,0.9846466129672564,0.9965878984484376,0.9700075357950264,0.9513922813873962,0.8424636910488614
esmc_medium,e5,s100,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold2.csv,-0.28874,0.36529,dataset/full/test.csv,DQ,0.8923838705089917,0.911518488880494,0.8065517241379311,0.8023952095808383,0.6054244073256233
esmc_medium,e5,s100,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold2.csv,-0.28874,0.36529,dataset/full/test.csv,H2,0.8777686907926122,0.9446694470497848,0.8705701078582434,0.8183783783783783,0.5668608027637877
esmc_medium,e5,s100,3,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold3.csv,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold3.csv,-2.90871,0.36771,dataset/full/test.csv,DR,0.8984356018450992,0.9129600165244294,0.8145989698307579,0.8123119096570424,0.628508826349568
esmc_medium,e5,s100,3,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold3.csv,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold3.csv,-2.90871,0.36771,dataset/full/test.csv,DP,0.9828947722582247,0.9962612936005116,0.9664145234493192,0.9457743038593064,0.8270986955430425
esmc_medium,e5,s100,3,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold3.csv,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold3.csv,-2.90871,0.36771,dataset/full/test.csv,DQ,0.8948064566495314,0.9130457081890028,0.7927631578947368,0.8002817893624515,0.610448163951891
esmc_medium,e5,s100,3,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold3.csv,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold3.csv,-2.90871,0.36771,dataset/full/test.csv,H2,0.8721006837956338,0.9445169989083018,0.8584615384615385,0.8010810810810811,0.5243905219845946
esmc_medium,e5,s100,4,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold4.csv,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold4.csv,-1.4456,0.36537,dataset/full/test.csv,DR,0.9009687428654596,0.914376276033072,0.8243539455468389,0.8185393760615,0.6380067442766589
esmc_medium,e5,s100,4,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold4.csv,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold4.csv,-1.4456,0.36537,dataset/full/test.csv,DP,0.9841426533483868,0.9964673975188152,0.968822778153407,0.9493160723009282,0.8336083844622038
esmc_medium,e5,s100,4,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold4.csv,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold4.csv,-1.4456,0.36537,dataset/full/test.csv,DQ,0.8885586756131301,0.907851516802054,0.8047034764826176,0.7981683691440649,0.5960628058526856
esmc_medium,e5,s100,4,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold4.csv,250513/1_bulk/2/plots/e5_s100/pred-esmc_medium_fold4.csv,-1.4456,0.36537,dataset/full/test.csv,H2,0.8663986006042844,0.9412408329036882,0.8583941605839416,0.7902702702702703,0.4625389054551716
esmc_medium,e5,s128,0,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold0.csv,-0.27608,0.36097,dataset/full/test.csv,DR,0.9041853969998852,0.9180660412442228,0.8318335208098988,0.8218169899585829,0.6423715648574095
esmc_medium,e5,s128,0,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold0.csv,-0.27608,0.36097,dataset/full/test.csv,DP,0.9836213123867296,0.9963757965186276,0.9633587786259542,0.9413776257938448,0.8212324331893399
esmc_medium,e5,s128,0,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold0.csv,-0.27608,0.36097,dataset/full/test.csv,DQ,0.8885145449645314,0.9089984453308192,0.8075936377629553,0.8018668545262416,0.6037092206255843
esmc_medium,e5,s128,0,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold0.csv,-0.27608,0.36097,dataset/full/test.csv,H2,0.8762579795088483,0.945347835980826,0.8815028901734104,0.8227027027027027,0.544030402715877
esmc_medium,e5,s128,1,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold1.csv,-0.34998,0.37936,dataset/full/test.csv,DR,0.9063231407353176,0.9192650124722824,0.8354234572675543,0.8224725127379995,0.6432220639687549
esmc_medium,e5,s128,1,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold1.csv,-0.34998,0.37936,dataset/full/test.csv,DP,0.9807233955952896,0.99560397363947,0.9638389811234932,0.9417440156326332,0.8160158652189338
esmc_medium,e5,s128,1,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold1.csv,-0.34998,0.37936,dataset/full/test.csv,DQ,0.8951812563834052,0.9133849619822064,0.7959183673469388,0.8027474462839028,0.6147685814256495
esmc_medium,e5,s128,1,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold1.csv,-0.34998,0.37936,dataset/full/test.csv,H2,0.8543072309684454,0.9372368752466562,0.8140703517587939,0.76,0.5050768751590735
esmc_medium,e5,s128,2,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold2.csv,-0.37312,0.36268,dataset/full/test.csv,DR,0.9031903650176804,0.9176823824312424,0.8283001112156728,0.8205953338696702,0.6409235794746045
esmc_medium,e5,s128,2,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold2.csv,-0.37312,0.36268,dataset/full/test.csv,DP,0.9831335422471412,0.99626964028636,0.9672265770810003,0.9463849535906204,0.8200405682040022
esmc_medium,e5,s128,2,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold2.csv,-0.37312,0.36268,dataset/full/test.csv,DQ,0.8910991092321814,0.9097014409528354,0.8143635780698942,0.7960549489256781,0.5929333431118364
esmc_medium,e5,s128,2,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold2.csv,-0.37312,0.36268,dataset/full/test.csv,H2,0.8782116813194302,0.9452318422042204,0.8802308802308803,0.8205405405405405,0.5377641852738609
esmc_medium,e5,s128,3,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold3.csv,-2.3862,0.37487,dataset/full/test.csv,DR,0.9031483054966334,0.916760687037534,0.8255871195667912,0.8205357408897231,0.6425148928991345
esmc_medium,e5,s128,3,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold3.csv,-2.3862,0.37487,dataset/full/test.csv,DP,0.9829518823845256,0.9962426458109328,0.9605899976953216,0.9373473375671716,0.8151841619990271
esmc_medium,e5,s128,3,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold3.csv,-2.3862,0.37487,dataset/full/test.csv,DQ,0.8955880663764735,0.9134225558024583,0.7967123287671233,0.8039802747446284,0.6177794597631754
esmc_medium,e5,s128,3,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-esmc_medium_fold3.csv,-2.3862,0.37487,dataset/full/test.csv,H2,0.8593902632953951,0.9385184172931468,0.8382470119521912,0.7805405405405406,0.5047753640012761
