model,lr,seed,fold,dir,kind,group,root,rel,path,src_path,file_path,val_auc,val_loss,test_path,serotype,roc_auc,pr_auc,f1,accuracy,mcc
deepneo,e3,s128,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold1.csv,0.90688,0.18892,dataset/ms_ql/test_beta.csv,DP,0.9839670753394208,0.9957232132533912,0.9732005505627076,0.9568785825951016,0.8630222003501405
deepneo,e3,s128,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold1.csv,0.90688,0.18892,dataset/ms_ql/test_beta.csv,DQ,0.95960978207023,0.9453494107931308,0.8668515950069348,0.9021905247070808,0.7916753094292791
deepneo,e3,s128,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold1.csv,0.90688,0.18892,dataset/ms_ql/test_beta.csv,H2,0.8947198127495525,0.9285421900261484,0.8969258589511754,0.8589108910891089,0.6764117496934133
deepneo,e3,s128,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold2.csv,0.91211,0.17343,dataset/ms_ql/test_beta.csv,DR,0.9722781751963624,0.9364390780299698,0.865388579674294,0.9368258114448798,0.8243719290608622
deepneo,e3,s128,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold2.csv,0.91211,0.17343,dataset/ms_ql/test_beta.csv,DP,0.9871775717314728,0.9967452168463136,0.9716022718182544,0.9537519541427828,0.8500536870417925
deepneo,e3,s128,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold2.csv,0.91211,0.17343,dataset/ms_ql/test_beta.csv,DQ,0.959406960963112,0.946082306724948,0.8725326196052191,0.9029546612328068,0.7942432675640352
deepneo,e3,s128,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold2.csv,0.91211,0.17343,dataset/ms_ql/test_beta.csv,H2,0.903008398733306,0.9434224501568568,0.8901200369344414,0.8527227722772277,0.6670118412966292
deepneo,e3,s128,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold3.csv,0.90419,0.17944,dataset/ms_ql/test_beta.csv,DR,0.9715223179006144,0.9355015319782988,0.8586796034591858,0.935181154162434,0.8179347618126793
deepneo,e3,s128,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold3.csv,0.90419,0.17944,dataset/ms_ql/test_beta.csv,DP,0.9842395950890872,0.9958897546800124,0.9706924315619968,0.9525794684731632,0.8474725404470886
deepneo,e3,s128,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold3.csv,0.90419,0.17944,dataset/ms_ql/test_beta.csv,DQ,0.958131575733374,0.945443469695182,0.8680738786279684,0.8981151299032094,0.7851482922163697
deepneo,e3,s128,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold3.csv,0.90419,0.17944,dataset/ms_ql/test_beta.csv,H2,0.8949814126394052,0.9370370733331536,0.8819188191881919,0.8415841584158416,0.6415182996701161
deepneo,e3,s128,4,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold4.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold4.csv,0.91599,0.17443,dataset/ms_ql/test_beta.csv,DR,0.9723706405294218,0.9381959771884556,0.8641792622344361,0.9378416291781552,0.8253411373885576
deepneo,e3,s128,4,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold4.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold4.csv,0.91599,0.17443,dataset/ms_ql/test_beta.csv,DP,0.9874664426661196,0.9968247955513524,0.9746670997076972,0.959353830119854,0.8719015319329205
deepneo,e3,s128,4,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold4.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold4.csv,0.91599,0.17443,dataset/ms_ql/test_beta.csv,DQ,0.9608621132093078,0.9498212766685704,0.8719839142091153,0.9026999490575648,0.7936002435265095
deepneo,e3,s128,4,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold4.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold4.csv,0.91599,0.17443,dataset/ms_ql/test_beta.csv,H2,0.8932293817981549,0.93409463728012,0.8846153846153846,0.844059405940594,0.6449747027207456
deepneo,e3,s42,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold0.csv,0.91684,0.17193,dataset/ms_ql/test_beta.csv,DR,0.9748201323142696,0.9427561465147516,0.870793518903199,0.9398248923716924,0.8320921563846073
deepneo,e3,s42,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold0.csv,0.91684,0.17193,dataset/ms_ql/test_beta.csv,DP,0.9881203831948292,0.9969835088761944,0.9752213827280852,0.9602657634184472,0.8749920380666689
deepneo,e3,s42,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold0.csv,0.91684,0.17193,dataset/ms_ql/test_beta.csv,DQ,0.9604073438256892,0.94890811336304,0.8713002993016296,0.9014263881813552,0.7914253016542327
deepneo,e3,s42,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold0.csv,0.91684,0.17193,dataset/ms_ql/test_beta.csv,H2,0.9061303868924686,0.9470425501986404,0.885036496350365,0.844059405940594,0.6440143318354343
deepneo,e3,s42,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold1.csv,0.90378,0.18712,dataset/ms_ql/test_beta.csv,DR,0.9720193198699658,0.9371855990471888,0.8611904006766042,0.936487205533788,0.8214869747892296
deepneo,e3,s42,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold1.csv,0.90378,0.18712,dataset/ms_ql/test_beta.csv,DP,0.9848559706405388,0.9960315192119944,0.9726483239996754,0.956096925482022,0.8614700929451253
deepneo,e3,s42,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold1.csv,0.90378,0.18712,dataset/ms_ql/test_beta.csv,DQ,0.9595491278555166,0.9453900767199452,0.86607436656795,0.8963321446765156,0.7816189975315508
deepneo,e3,s42,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold1.csv,0.90378,0.18712,dataset/ms_ql/test_beta.csv,H2,0.8916150351094589,0.9253748245233968,0.8774193548387097,0.8353960396039604,0.6272008075592284
deepneo,e3,s42,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold2.csv,0.91509,0.17125,dataset/ms_ql/test_beta.csv,DR,0.972593154335854,0.937642115953619,0.8614130434782609,0.9358583659846176,0.8204820800716028
deepneo,e3,s42,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold2.csv,0.91509,0.17125,dataset/ms_ql/test_beta.csv,DP,0.9886393997298312,0.9971510522936992,0.9746192893401016,0.9589630015633144,0.868301076558267
deepneo,e3,s42,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold2.csv,0.91509,0.17125,dataset/ms_ql/test_beta.csv,DQ,0.9600815675683836,0.9475368050716676,0.8723473718576559,0.9004075394803872,0.7910603011153203
deepneo,e3,s42,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold2.csv,0.91509,0.17125,dataset/ms_ql/test_beta.csv,H2,0.9079099545642296,0.9454612127961408,0.8902991840435177,0.8502475247524752,0.6568269977538044
deepneo,e3,s42,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold3.csv,0.90483,0.17819,dataset/ms_ql/test_beta.csv,DR,0.9714455240036738,0.935881565397268,0.8597503409210112,0.9353262709814736,0.8187117556368779
deepneo,e3,s42,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold3.csv,0.90483,0.17819,dataset/ms_ql/test_beta.csv,DP,0.9859524084333642,0.996474258459703,0.9727331397224912,0.9559666492965088,0.8589485845862757
deepneo,e3,s42,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold3.csv,0.90483,0.17819,dataset/ms_ql/test_beta.csv,DQ,0.9593037664620616,0.946809828337906,0.8715083798882681,0.9004075394803872,0.7903419944569862
deepneo,e3,s42,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold3.csv,0.90483,0.17819,dataset/ms_ql/test_beta.csv,H2,0.902079030703566,0.9431651774362124,0.8831168831168831,0.844059405940594,0.6489286374137919
deepneo,e3,s42,4,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold4.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold4.csv,0.90973,0.17139,dataset/ms_ql/test_beta.csv,DR,0.9721922910944812,0.9375860741050878,0.8636924342105263,0.9358583659846176,0.8219392504591062
deepneo,e3,s42,4,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold4.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold4.csv,0.90973,0.17139,dataset/ms_ql/test_beta.csv,DP,0.9880554593721144,0.9970279088247208,0.9726138389239992,0.9559666492965088,0.8603909835032858
deepneo,e3,s42,4,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold4.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold4.csv,0.90973,0.17139,dataset/ms_ql/test_beta.csv,DQ,0.9609727179537848,0.9498225445274808,0.8717612331912102,0.9004075394803872,0.7905483762308443
deepneo,e3,s42,4,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold4.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s42/pred-deepneo_fold4.csv,0.90973,0.17139,dataset/ms_ql/test_beta.csv,H2,0.8985612006058104,0.941172637504644,0.8746518105849582,0.8329207920792079,0.6241910546629114
esm3_small,e5,s100,0,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold0.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold0.csv,0.08931,0.12586,dataset/ms_ql/test.csv,DR,0.9832024592574826,0.9610616910181716,0.9056915607891748,0.9558361147390316,0.8771903093325859
esm3_small,e5,s100,0,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold0.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold0.csv,0.08931,0.12586,dataset/ms_ql/test.csv,DP,0.9968119117218058,0.9992191002249742,0.9881551192601006,0.9810143042912872,0.9403492836794616
esm3_small,e5,s100,0,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold0.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold0.csv,0.08931,0.12586,dataset/ms_ql/test.csv,DQ,0.9900608410664518,0.9840368396371678,0.9351883271123176,0.955776800185228,0.902857085532982
esm3_small,e5,s100,0,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold0.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold0.csv,0.08931,0.12586,dataset/ms_ql/test.csv,H2,0.9315090183119922,0.9634118960238278,0.9056244041944708,0.8774752475247525,0.733321460926773
esm3_small,e5,s100,1,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold1.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold1.csv,-0.28544,0.12955,dataset/ms_ql/test.csv,DR,0.9832810609021856,0.962189404948803,0.9069551777434312,0.9563198374691628,0.8786722870338911
esm3_small,e5,s100,1,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold1.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold1.csv,-0.28544,0.12955,dataset/ms_ql/test.csv,DP,0.99688930695545,0.999244748028114,0.9863923537988012,0.9781534460338102,0.931045932913968
esm3_small,e5,s100,1,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold1.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold1.csv,-0.28544,0.12955,dataset/ms_ql/test.csv,DQ,0.987395698009632,0.9823474773475396,0.9397828232971372,0.957629080805742,0.9071044104156084
esm3_small,e5,s100,1,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold1.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold1.csv,-0.28544,0.12955,dataset/ms_ql/test.csv,H2,0.9432328239019688,0.9708619302513994,0.918572735590119,0.8898514851485149,0.7493928105803754
esm3_small,e5,s100,2,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold2.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold2.csv,-2.84411,0.12312,dataset/ms_ql/test.csv,DR,0.9831615179522862,0.9611862540898556,0.9040041601664066,0.9553523920089004,0.87550917091525
esm3_small,e5,s100,2,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold2.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold2.csv,-2.84411,0.12312,dataset/ms_ql/test.csv,DP,0.9972956319320828,0.9993223105229462,0.9882619606573302,0.9811443433029908,0.9404104613715252
esm3_small,e5,s100,2,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold2.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold2.csv,-2.84411,0.12312,dataset/ms_ql/test.csv,DQ,0.989166589171098,0.982695068203558,0.9381510416666666,0.9560083352627924,0.9040969970997184
esm3_small,e5,s100,2,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold2.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold2.csv,-2.84411,0.12312,dataset/ms_ql/test.csv,H2,0.9312336500068842,0.9614952558553422,0.8961646398503275,0.8626237623762376,0.6933950357804574
esm3_small,e5,s100,3,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold3.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold3.csv,-0.29442,0.13503,dataset/ms_ql/test.csv,DR,0.9852461985187532,0.96365939701513,0.9111953293045172,0.9580612392976346,0.8838577824205099
esm3_small,e5,s100,3,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold3.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold3.csv,-0.29442,0.13503,dataset/ms_ql/test.csv,DP,0.9970220908109744,0.9991328406488602,0.9874112330535828,0.9797139141742522,0.9355401183520452
esm3_small,e5,s100,3,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold3.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold3.csv,-0.29442,0.13503,dataset/ms_ql/test.csv,DQ,0.9887683089151842,0.9832026222823648,0.9314267143321416,0.9511460986339432,0.8935992958172065
